Gene,WT_1,WT_2,WT_3,hnox_1,hnox_2,hnox_3
ilvD,20.74002734,20.78546963,20.8092183,20.94110889,20.97865715,20.97226636
accD,20.05012645,19.98101025,20.09098517,19.73801256,20.03406091,19.49765894
Pden_1988,20.59304327,20.57967321,20.6256264,20.62476083,20.72156781,20.76117266
Pden_1989,18.58420908,18.70987242,18.74824436,18.70735417,18.94180667,18.5229627
Pden_1990,18.76946034,18.76336565,18.82515551,18.97628269,18.76825304,18.8137351
Pden_1995,20.42819799,20.34690843,20.47616315,20.37341305,20.4920513,20.38329603
Pden_1996,22.67258682,22.6815901,22.62873995,22.5989853,22.63748131,22.6949355
Pden_1997,17.85508581,17.76794695,17.7736526,18.05139441,17.88782991,18.04961774
tsaD,20.41841435,20.35802862,20.30816561,20.47079821,20.39767149,20.37439389
gpsA,20.31115209,20.29487137,20.21680682,20.4284012,20.35860509,20.4011741
Pden_2000,20.35171169,20.29191833,20.34699709,20.64966384,20.44575984,20.6623396
Pden_2001,21.67219676,21.6860999,21.59854055,21.769113,21.71222255,21.74326758
Pden_2002,17.9776182,17.76860073,17.93987031,17.78179984,18.02816929,17.80649276
Pden_2003,13.12158337,13.27961323,13.14633292,13.37332644,13.65234678,12.93417698
Pden_2004,13.58198812,13.24491237,13.2975487,12.90995334,12.77073976,12.79836026
Pden_2005,20.70335251,20.66501872,20.65833209,20.5324631,20.60876651,20.61675463
Pden_2006,15.92441591,16.14576989,16.21337156,15.35175858,16.14893786,14.88121107
ettA,21.86806444,21.72067663,22.08935085,21.73417848,22.13879777,21.92536381
Pden_2009,14.70978793,14.46130762,14.75495734,14.44274965,14.69994499,13.83658629
rimO,20.9824119,20.91010393,21.00322669,21.04096809,20.93325451,20.81640095
Pden_2011,14.61773813,14.53232248,14.71079689,14.35526619,14.29950929,14.14500749
Pden_2014,20.43975473,20.41624365,20.40038527,20.36191419,20.38476654,20.45225918
Pden_2015,11.35196217,11.19674268,11.30887322,11.04791227,10.80599121,11.19625047
Pden_2016,16.81504787,16.45391566,16.68916344,16.42602254,16.69639887,16.16430731
Pden_2017,19.87948923,19.89116534,19.87429992,19.81584,19.86621291,19.62261905
Pden_2018,12.61496278,12.69891813,12.42379331,12.46070218,12.51170965,12.05905727
Pden_2019,15.12354512,14.96497721,14.89893203,14.85502306,14.94749567,14.82722005
lysA,22.04377208,22.10782457,22.04339989,22.00160639,22.00948613,22.14635767
argH,20.92566381,20.91136259,20.93732307,20.65559381,20.8656746,20.88424332
Pden_2023,20.1718185,20.09903268,20.10347335,20.0049822,20.11624772,20.17309676
Pden_2024,17.54138058,17.52664031,17.50113797,17.7030785,17.6502227,17.52926528
Pden_2026,24.46919771,24.48058669,24.42136912,24.58057195,24.57816212,24.59926207
Pden_2027,23.0345781,23.01553015,22.99480696,23.14978252,22.80820826,22.9796263
Pden_2028,18.42606507,18.55701011,18.46936926,19.05949912,18.98160249,19.31721241
Pden_2030,16.1544334,15.87967616,15.94595292,15.59209706,15.9093092,15.89789446
Pden_2031,22.61783195,22.6206349,22.50964719,22.62981667,22.5845943,22.69939771
Pden_2033,14.11161507,13.98117508,13.77787671,14.04050766,13.95162037,13.61983615
Pden_2034,21.19566819,21.25593285,21.22474651,21.14163903,21.24020268,21.2857726
Pden_2035,14.57294503,14.66307987,14.52548626,14.6418896,14.67080291,14.48610091
Pden_2037,15.49356195,15.5374586,15.50388821,15.50525018,15.23447756,15.49584093
argF,22.03723431,22.07086491,22.12693149,22.0299177,22.14032636,21.97499036
Pden_2040,18.2613134,18.27480485,18.33752281,18.42197494,18.18089162,18.45885424
argD,23.82035338,23.84809528,23.80265255,23.83915848,23.90296724,23.96384782
Pden_2042,13.27733704,13.24772116,13.27408046,13.16557587,13.72550977,13.28184268
Pden_2043,22.48207159,22.47441703,22.45952199,22.2113104,22.4159531,22.32985505
Pden_2044,18.18830219,18.31138378,18.20088148,18.1804127,18.08801705,18.30077386
metG,24.01979575,24.07241649,23.93819221,23.95569311,24.00136038,24.09384561
Pden_2046,23.12965352,23.19541333,23.15675456,22.81727906,22.77177714,23.13643718
Pden_2047,16.32753252,16.48083184,16.48418396,16.57934993,16.57492394,16.59745221
Pden_2052,17.52615561,17.70376279,17.72030896,17.9089678,17.92323198,18.18907618
Pden_2053,12.97265069,12.68809955,12.80442437,13.21886575,13.03172684,12.86136754
Pden_2054,16.11909271,16.00461194,16.17399479,16.14227127,16.34452987,15.85365021
Pden_2061,15.22480701,15.12755672,15.15192191,15.16517135,15.09454373,14.83986006
Pden_2065,19.7639163,19.85466868,19.93185576,20.63950133,20.82394329,20.55175975
Pden_2066,16.15942288,16.5489678,16.58852929,16.75006726,17.05100796,16.50785034
Pden_2074,17.78615643,17.94368823,17.72923876,17.86523827,17.90586077,18.18264037
vapC,17.90105546,17.82129015,17.88205597,17.94945397,18.00893745,18.11144882
Pden_2085,16.33573946,16.5107606,16.53758788,16.51472593,16.46304882,16.37031432
Pden_2088,20.21201704,20.3092096,20.33875492,20.25693905,20.34493642,19.7829189
Pden_2089,14.36654808,14.21288586,14.47711222,14.40973182,14.44812198,14.14925656
Pden_2090,13.64563202,13.36325454,13.43645938,13.27779025,13.23164743,12.94011655
Pden_2091,17.5050109,17.34113203,17.32010486,17.68215187,17.55563242,17.52344395
lpxK,19.19632911,19.05318895,19.17836516,19.10137022,19.10463041,18.93712845
Pden_2095,22.83920403,22.79798127,22.89831048,22.8603138,23.02234197,23.05246073
Pden_2096,15.89687975,15.97144452,15.99018432,15.77408134,15.99421311,15.90587767
Pden_2100,14.97737817,15.10995838,15.02602177,15.0963337,14.89912367,15.16962494
Pden_2101,13.9034739,14.13997686,14.24420034,14.09588818,14.21670936,13.87639482
rnhB,14.43136999,14.67869129,14.53264528,14.48874717,14.9845558,14.11083495
Pden_2103,21.64115469,21.59181398,21.55954033,21.61703297,21.51882342,21.67117795
Pden_2104,15.82357405,15.83215654,15.45678054,15.74559703,15.67395609,15.79940327
Pden_2105,19.69652354,19.84094871,19.81685017,19.81428776,19.9061295,19.59484094
Pden_2106,20.16106345,20.21605668,20.20525258,20.10383709,20.20923184,20.38700903
Pden_2107,14.0420404,14.01295274,14.0303283,14.03715392,14.08785492,13.87944548
Pden_2119,20.50583072,20.54965262,20.49188047,20.56708365,20.5527667,20.61920081
Pden_2120,18.56209255,18.51074965,18.48847328,18.62328527,18.61146413,18.66922361
Pden_2121,19.32448271,19.43170123,19.43861547,19.37240185,19.52848467,19.52487625
Pden_2122,20.32650896,20.41007635,20.41025158,20.48980976,20.51893676,20.58759289
Pden_2126,20.29413277,20.28895924,20.33058763,20.00955451,20.31150985,20.18868973
Pden_5037,15.60336525,15.64826613,15.68996061,15.60193012,15.44503714,15.60560948
Pden_2128,20.37162245,20.41832829,20.35867342,20.33281169,20.25284449,20.4505432
Pden_2129,18.75796211,18.71194734,18.68550978,18.69413843,18.69840874,18.83826499
Pden_2130,18.0586095,18.03014306,18.12329271,18.02613827,18.18028208,18.08319941
Pden_2131,15.37942775,15.47947369,15.49930175,15.40872997,15.6108332,15.69400176
trpE,21.92711188,22.0677141,21.95080161,21.83577007,22.01047232,21.8227556
Pden_2133,21.94596282,21.87432504,21.92119312,21.72045845,21.85258916,21.82954921
Pden_2135,15.82653631,15.8370768,16.02417814,15.87473256,15.85253389,16.03682706
Pden_2136,19.58460333,19.55576273,19.61153125,19.62828399,19.64229055,19.77752681
trpD,21.17100025,21.08576879,21.21557462,21.18507522,21.23375483,21.03376455
ung,18.43054998,18.51811644,18.37104882,18.51756097,18.44920997,18.55967901
trpC,22.21498326,22.16409608,22.12562869,22.21555695,22.13384813,22.1855359
moaC,20.21111062,20.19687626,20.13797089,20.23144326,20.19795391,20.10760428
Pden_2141,20.96779565,20.91446752,20.88259313,21.04186116,21.04209429,21.01994597
lexA,19.60519029,19.56788908,19.53232559,19.42465244,19.5063813,19.26023214
Pden_2143,22.9968628,23.02414521,23.04251162,22.99453931,23.07530588,23.07275603
tmk,21.00931864,21.07814145,21.00115453,21.03956358,20.97997113,21.10901147
Pden_2145,14.45851033,14.6775221,14.54186542,14.63941025,14.82569092,14.6823373
Pden_2146,20.47529595,20.52635762,20.47638416,20.64547313,20.54473851,20.75432673
Pden_2147,19.04513108,18.98377043,18.91806268,19.02888809,19.03651819,19.10194637
Pden_2148,11.98446447,11.96527575,11.95914175,12.27128319,12.19842831,12.43366929
Pden_2149,13.32718068,12.88766062,13.12788526,12.41570319,12.97803964,12.23843129
Pden_2151,22.48122596,22.45408716,22.43380503,22.18504558,21.99378804,22.18333344
Pden_2152,22.88231533,22.70077137,22.46674257,22.83289774,22.66339232,22.96078309
potA,21.45164913,21.39543152,21.39398711,21.15755898,21.17584263,21.07941159
Pden_2155,21.21014424,21.20624564,21.18959219,21.20292297,21.26664314,21.2662656
Pden_2156,19.9871882,20.01955792,20.02356113,19.98614905,20.03269401,20.06950326
Pden_2157,20.21857165,20.236404,20.13713241,20.05095342,20.37507809,19.99783963
Pden_2159,16.09763387,16.02753876,16.12148964,15.84051006,15.81300474,15.47737117
Pden_2160,23.80794813,23.72623454,23.59443735,23.79963293,23.8299166,23.89748509
xylB,19.72572673,19.73303838,19.74769099,19.53632737,19.407585,19.53400142
Pden_2163,20.64833143,20.61272748,20.64571208,20.34588754,20.30816605,20.35801063
Pden_2164,22.7892902,22.74186456,22.68298555,22.71262759,22.69744496,22.79792219
carA,22.05246437,21.97562075,22.05195183,21.91916164,22.11893627,21.68826729
Pden_2167,15.17825878,15.19100984,15.20699882,15.28180488,15.2436087,15.06033724
bpt,16.74463152,16.88688498,16.78120244,16.74117158,16.82800876,16.80499323
Pden_2169,23.08836983,23.20846741,23.09355993,22.94861021,23.09373113,23.21140905
Pden_2170,21.70548426,22.01427633,22.03130374,20.71455075,21.65732441,20.73048401
Pden_2171,16.9461215,17.13987031,16.95924297,16.74179984,16.61377828,16.97925615
Pden_2172,18.73310928,18.74876135,18.80146565,18.80060777,18.67177002,18.94900709
Pden_2173,15.0645482,14.67657491,14.5152659,15.45439749,15.44852416,15.42833205
Pden_2174,15.01600639,15.10516275,15.01311286,15.32259118,15.2858355,15.09524377
Pden_2175,21.15400307,21.15578586,20.97979993,21.21496394,21.13404018,21.31724907
Pden_2177,17.64623135,17.36666112,17.3509028,17.51881757,17.57440378,17.71956669
Pden_2178,22.73502785,22.70098545,22.76722917,22.82815407,22.78529321,22.78767403
Pden_2180,17.04760632,16.95578877,17.08073873,17.20719424,17.04298391,17.21830877
Pden_2182,11.40081018,11.55728219,11.94109469,12.13993165,11.96039595,11.31489484
aspS,23.56266049,23.53882691,23.54708905,23.42173694,23.51325834,23.55957864
Pden_2185,22.0546135,22.08559862,22.04351176,22.01150704,22.0315775,22.236249
Pden_2187,21.70500145,21.71042012,21.70539911,21.78279992,21.82531429,21.64380735
Pden_2188,17.32852993,17.33628911,17.21362324,17.22806033,17.21829579,17.45935735
Pden_2189,20.72827532,20.66387705,20.82960255,20.3418529,20.79258101,20.09437575
Pden_2190,17.67109745,17.59598428,17.59262686,17.26375583,17.05034099,17.41227022
Pden_2191,16.97470887,16.87357577,17.07386138,16.75044193,16.92120565,16.66524254
Pden_2193,21.90790648,21.92278127,21.97825487,21.91174811,22.04381757,22.02991613
Pden_2195,21.18127683,21.16332533,21.16820408,21.27955892,21.12733596,21.29721141
Pden_2196,20.996224,20.99258589,21.05319777,21.05960747,21.08302307,21.09186769
Pden_2197,20.55996347,20.47400541,20.46306342,20.53454943,20.49291061,20.54641429
proC,21.79118773,21.82983385,21.75415531,21.81263368,21.85526463,21.85640818
Pden_2199,12.88257665,12.2934078,12.95941075,13.21319396,12.87848265,13.19217164
Pden_2200,19.0538784,18.9745064,18.95491375,19.22186366,19.09570443,19.12065583
purK,21.87462663,21.88333264,21.88060636,21.86251844,21.86667508,21.95797966
purE,21.28651311,21.39235938,21.32473104,21.42542109,21.470782,21.58406995
Pden_2203,19.12632043,18.96951082,19.05573415,19.12872013,19.16911853,19.28030987
Pden_2204,21.24609861,21.23236991,21.32381017,21.26777467,21.07992189,21.1155236
Pden_2205,12.58233698,13.0456461,13.31160077,13.58911161,13.37427693,13.25165381
Pden_2206,14.17932364,13.87860586,14.00907438,14.86289915,14.74805585,15.1718484
Pden_2207,19.70541754,19.77292978,19.76985871,19.60414651,19.60503353,19.45010877
Pden_2208,22.73927813,22.79880163,22.71644311,22.97931935,22.99967584,23.10687387
Pden_2209,20.62461589,20.68567546,20.51023738,20.54079036,20.60058928,20.76283299
Pden_2211,19.53140438,19.46310007,19.50935451,19.51206088,19.60535142,19.42499893
Pden_2212,17.51143109,17.52857149,17.47995525,17.39775347,17.4476308,17.55163569
lgt,14.10780196,13.29453628,15.2786615,13.32351134,13.64596131,12.83289685
Pden_2214,23.66084012,23.57244494,23.56343525,23.68803278,23.64183391,23.80426694
Pden_2215,20.16387686,20.22382489,20.22840049,20.08873023,20.36411702,19.77196792
rpoH,20.18664991,20.24453375,20.16769935,20.183459,20.51543723,20.20940201
Pden_2217,17.26644773,17.30481326,17.26529037,17.43288091,17.60015242,17.54006359
upp,19.90339432,19.72618868,20.02735219,20.25726865,20.34724617,19.91902491
Pden_2220,16.95578585,17.33593626,17.4623003,16.95630551,17.55553842,16.20484908
deoB,18.59765796,18.61821213,18.78621437,18.7816084,18.70338102,18.78184671
deoA,17.5092942,17.57707474,17.50772673,17.77291387,17.31985843,17.69024051
Pden_2223,17.63977887,17.73186014,17.94147211,17.83464411,17.87726331,17.94202367
Pden_2224,16.53976934,16.36036821,16.57691826,16.02242001,16.17939299,15.86262479
Pden_2225,21.20798775,21.25901856,21.27344424,21.17749077,21.20527656,21.0816306
aroA,22.87541268,22.89795027,22.83564769,22.85716432,22.82063121,22.96945678
trmB,21.15435677,21.19425148,21.217493,21.12144357,21.22838409,21.31209245
Pden_2228,18.79663349,18.72585028,18.69062407,18.52881659,18.70880122,18.49144257
coaX,17.63890288,17.59775131,17.58780718,17.49910969,17.73027262,17.51041316
Pden_2230,20.18538131,20.23498544,20.16029008,20.25649948,20.13747333,20.31389341
nuoN,15.14542211,15.06914532,15.04564779,14.35039704,14.894315,14.605331
Pden_2232,15.90448062,15.61264644,15.9279149,15.38797768,15.62172095,15.59325341
Pden_2233,15.16828054,15.13097756,15.39400061,14.69963326,15.1851177,14.9137249
nuoK,14.42893956,13.97130377,14.37133437,14.00602851,13.74924457,14.03762235
Pden_2235,14.15720573,13.91307608,14.1244894,14.05538247,13.68304485,13.53794515
Pden_2236,21.74754688,21.58811502,21.6793333,21.65746684,21.61926732,21.84120879
Pden_2237,19.99931503,20.11801121,19.91429546,20.06206373,20.13904253,20.27589739
nuoI,19.66211447,19.43130903,19.5209072,19.03912151,19.46326306,19.13089212
nuoH,9.270844898,10.50713414,10.0035168,10.70254985,10.32602853,10.33900123
Pden_2240,20.95702271,21.03925241,20.99846395,20.82895032,20.64742876,20.75358468
Pden_2241,23.98218504,24.13507401,23.99521553,24.03456337,24.11016622,24.14337051
Pden_2242,20.40609075,20.24547337,20.28387518,20.41013902,20.26699344,20.51884005
Pden_2243,22.08347239,22.17957231,22.20308857,22.14567924,22.13506747,22.18605161
Pden_2245,15.12346804,15.05618022,15.20895789,15.01671383,14.95304438,14.99433026
Pden_2246,22.3869758,22.367323,22.29325578,22.32245191,22.34290751,22.37554536
nuoD,21.49418582,21.58978073,21.57860618,21.14467084,21.49083017,21.14793288
nuoC,20.49292999,20.5994679,20.64276131,20.1537888,20.53475925,20.2698123
nuoB,20.38172748,20.33658395,20.27957566,20.01398234,20.33743826,20.09032612
Pden_2251,12.63328937,12.70165944,12.74667917,12.39504529,12.88668393,12.62378332
uvrA,13.40888626,13.04538715,13.54970158,13.36324925,13.38910618,13.5751103
Pden_2253,17.97532448,18.08827997,18.23398849,18.43939186,18.49502503,18.62316866
moaA,20.12578579,20.01018991,20.12280315,20.26132747,20.20048111,20.13314674
Pden_2255,19.41549058,19.42396146,19.42878202,19.35517866,19.40430027,19.50455566
Pden_2256,18.63338297,18.70755587,18.69431493,18.65801557,18.54460142,18.72066617
Pden_2257,20.90612398,20.86228504,20.94053055,20.95153386,21.04661609,21.09172091
Pden_2258,24.44518718,24.41672051,24.48741667,24.38964343,24.3624706,24.30948956
Pden_2259,16.9760968,16.97359034,16.90155704,16.91590252,17.02720746,16.66960761
pheT,20.05808771,19.74544588,19.97625856,19.39674058,19.69100775,19.43241329
Pden_2263,20.67075714,20.82819585,20.83865654,20.66944642,20.8806661,20.32242518
Pden_2264,22.02918896,21.94218077,21.95111969,21.89355837,22.02246697,22.03110305
mscL,16.14883978,15.99279782,16.04626079,15.51366196,15.89870665,15.81857434
Pden_2266,18.07773127,18.05854233,17.95231747,18.14963793,18.24885926,18.08426216
rpsU,23.42932703,23.45042226,23.30162684,23.29490344,23.33873337,23.55692283
Pden_2268,20.75370892,20.75032046,20.81700526,20.93164093,20.84043377,20.92518282
Pden_2269,18.43548673,18.48341161,18.39120939,18.35830115,18.4358409,18.24426359
pheS,20.40895922,20.39226337,20.45781242,20.30629898,20.33798489,20.30061943
Pden_2271,19.76547615,19.73359098,19.8034889,19.92245867,19.99906172,19.81908151
rplT,24.83301635,24.78612138,24.65847612,24.6305108,24.71023699,24.65471466
rpmI,22.04539396,21.0191329,21.32675487,22.61235925,22.32133461,22.65719543
Pden_2276,22.00386453,21.92545872,22.01557388,21.58136843,21.93497724,21.86429199
Pden_2277,17.66256897,17.75236495,17.57581083,17.66138217,17.66214601,17.50539694
Pden_2278,10.67373555,11.29347603,10.13841679,11.59906454,11.41785368,11.17803088
Pden_2285,20.71578785,20.52442348,20.54204802,20.90250726,20.56892314,20.92789866
Pden_2286,18.24692416,18.41665748,18.30280039,18.39921707,18.51976118,18.62937066
Pden_2287,17.48557708,17.74500877,17.48585109,18.13708451,18.06891326,18.20142704
Pden_2289,21.45054547,21.54182468,21.40928982,21.55627439,21.73864887,21.66398898
queG,16.72139326,16.91621223,16.82670542,16.94380069,16.82220672,16.97085286
Pden_2292,16.40064145,16.45854206,16.45128135,16.55357472,16.26962766,16.51700917
Pden_2296,19.91011232,19.94978769,19.99872729,20.00341121,19.93070914,19.91209222
Pden_2297,20.6852715,20.79849291,20.87632602,20.77610789,20.88712368,20.6360076
Pden_2299,22.32548479,22.30257844,22.29670154,22.31945632,22.3239584,22.37243721
cysQ,22.71570514,22.76662071,22.78876731,22.77219089,22.79179209,22.8746816
dnaK,26.12917501,26.15234602,26.14772985,26.20413476,26.24291812,26.34826316
dnaJ,18.27854893,17.95021539,18.34929988,18.02969263,18.1628012,17.91367343
Pden_2305,23.11381208,23.17265495,23.08304029,23.03922693,22.99327019,23.31119734
Pden_2306,16.71705795,16.96048871,17.16563941,16.72104905,17.09591197,16.77520665
Pden_2307,19.58525059,19.88143618,19.98431556,19.45479609,19.68466084,20.02050168
rbsK,18.03160107,18.08198156,17.95485751,18.06977533,18.07947778,18.11705601
